ability	subjectN	subjectOG	trial	stim	order	condition	resp_1	resp_2	response	error	resp_num	RT	init_time	distractor	rt	initTime	DV_inmot	DV_velmax	DV_velmax_start	DV_dist	DV_ADavg	DV_AUC	DV_xflp_tot	DV_ang_tot
1	20	34	51	The nurse drying her hair is singing.wav	53	RC	~The nurse drying her hair is singing right.jpg	~The nurse drying her hair is singing wrong.jpg	~The nurse drying her hair is singing right.jpg	0	1	2634	71	2	2634.000000	87.000000	2547.000000	1849.504497	2555.000000	957.880079	166.795516	0.796286	2.000000	26.000000
1	20	34	52	The father lent money to his daughter.wav	54	dative	~The father lent money to his daughter right.jpg	~The father lent money to his daughter wrong.jpg	~The father lent money to his daughter right.jpg	0	1	3384	212	2	3384.000000	258.000000	3126.000000	2488.711349	3305.000000	966.317115	186.231481	0.907705	3.000000	27.000000
1	20	34	53	The clock is by the entrance door.wav	55	preposition	~The clock is by the entrance door right.jpg	~The clock is by the entrance door wrong.jpg	~The clock is by the entrance door right.jpg	0	1	2478	40	2	2478.000000	40.000000	2438.000000	2964.112792	2180.000000	854.935285	172.911392	0.674938	0.000000	5.000000
1	20	34	54	The robber shoots the policeman.wav	56	declarative	~The policeman is shot by the robber wrong.jpg	~The policeman is shot by the robber right.jpg	~The policeman is shot by the robber right.jpg	0	2	2197	134	1	2197.000000	181.000000	2016.000000	3087.837344	2118.000000	934.684166	226.942857	0.940667	1.000000	25.000000
1	20	34	55	The student watering flowers loves plants.wav	57	RC	~The student watering flowers loves plants wrong.jpg	~The student watering flowers loves plants right.jpg	~The student watering flowers loves plants right.jpg	0	2	3525	88	1	3525.000000	103.000000	3422.000000	2226.484890	3181.000000	1121.551051	254.513333	1.043630	3.000000	15.000000
1	20	34	56	The rabbit is in the red box.wav	58	preposition	~The rabbit is in the red box wrong.jpg	~The rabbit is in the red box right.jpg	~The rabbit is in the red box right.jpg	0	2	2134	196	1	2134.000000	228.000000	1906.000000	2220.059343	1915.000000	913.440508	162.436656	0.743003	2.000000	22.000000
1	20	34	57	The driver explained the route to the girl.wav	59	dative	~The driver explained the route to the girl wrong.jpg	~The driver explained the route to the girl right.jpg	~The driver explained the route to the girl right.jpg	0	2	3040	40	1	3040.000000	56.000000	2984.000000	2066.701068	2962.000000	927.036927	173.082474	0.876229	2.000000	32.000000
1	20	34	58	The aunt is assisted by her niece.wav	60	passive	~The aunt is assisted by her niece wrong.jpg	~The aunt is assisted by her niece right.jpg	~The aunt is assisted by her niece right.jpg	0	2	2540	228	1	2540.000000	243.000000	2297.000000	2838.292239	2243.000000	964.870039	223.604938	0.859902	1.000000	17.000000
1	20	34	59	The tiger lifts the bear.wav	61	declarative	~The bear was lifted by the tiger right.jpg	~The bear was lifted by the tiger wrong.jpg	~The bear was lifted by the tiger right.jpg	0	1	2369	244	2	2369.000000	260.000000	2109.000000	4740.069093	2260.000000	1020.236948	294.894040	0.714803	2.000000	4.000000
1	20	34	60	The baby touches the hamster.wav	62	declarative	~The hamster is touched by the baby right.jpg	~The hamster is touched by the baby wrong.jpg	~The hamster is touched by the baby right.jpg	0	1	2494	56	2	2494.000000	87.000000	2407.000000	1758.181678	2369.000000	906.282463	143.468553	0.774584	2.000000	32.000000
1	20	34	61	The maid folding clothes is wearing braclets.wav	63	RC	~The maid folding clothes is wearing braclets right.jpg	~The maid folding clothes is wearing braclets wrong.jpg	~The maid folding clothes is wearing braclets right.jpg	0	1	2946	102	2	2930.000000	290.000000	2640.000000	2370.689199	2821.000000	963.726032	172.155080	0.838556	0.000000	30.000000
1	20	34	62	The kid tickles the mom.wav	64	declarative	~The mom was tickled by her kid right.jpg	~The mom was tickled by her kid wrong.jpg	~The mom was tickled by her kid right.jpg	0	1	2401	135	2	2401.000000	213.000000	2188.000000	3925.458373	2307.000000	968.948010	180.869281	0.807519	1.000000	31.000000
1	20	34	63	The boxer is punched by the kangeroo.wav	65	passive	~The boxer is punched by the kangeroo wrong.jpg	~The boxer is punched by the kangeroo right.jpg	~The boxer is punched by the kangeroo right.jpg	0	2	2009	102	1	2009.000000	118.000000	1891.000000	3609.040940	1899.000000	949.216958	212.906250	0.869340	2.000000	30.000000
1	20	34	64	The skier was crushed by the snowboard.wav	66	passive	~The skier was crushed by the snowboard right.jpg	~The skier was crushed by the snowboard wrong.jpg	~The skier was crushed by the snowboard right.jpg	0	1	3337	40	2	3337.000000	40.000000	3297.000000	3289.402314	3243.000000	1160.891041	132.896071	0.828487	2.000000	34.000000
1	20	34	65	The grandpaw told stories to the boy.wav	67	dative	~The grandpaw told stories to the boy right.jpg	~The grandpaw told stories to the boy wrong.jpg	~The grandpaw told stories to the boy right.jpg	0	1	3055	71	2	3055.000000	133.000000	2922.000000	1102.922501	2665.000000	883.415294	107.269839	0.680562	4.000000	32.000000
1	20	34	66	The man eating snacks is watching tv.wav	68	RC	~The man eating snacks is watching tv wrong.jpg	~The man eating snacks is watching tv right.jpg	~The man eating snacks is watching tv right.jpg	0	2	2915	40	1	2915.000000	56.000000	2859.000000	1379.329387	71.000000	1035.576492	207.005376	0.959804	1.000000	25.000000
1	20	34	67	The fish eats the fisherman.wav	69	declarative	~The fisherman is eaten by the fish wrong.jpg	~The fisherman is eaten by the fish right.jpg	~The fisherman is eaten by the fish right.jpg	0	2	1930	39	1	1930.000000	55.000000	1875.000000	3134.352327	1852.000000	978.865777	189.739837	0.836085	3.000000	5.000000
1	20	34	68	The monster is behind the sofa.wav	70	preposition	~The monster is behind the sofa right.jpg	~The monster is behind the sofa wrong.jpg	~The monster is behind the sofa right.jpg	0	1	1930	40	2	1930.000000	71.000000	1859.000000	2584.211004	1774.000000	901.915855	165.845528	0.796370	0.000000	28.000000
1	20	34	69	The guy drinking coffee is reading books.wav	71	RC	~The guy drinking coffee is reading books wrong.jpg	~The guy drinking coffee is reading books right.jpg	~The guy drinking coffee is reading books right.jpg	0	2	2524	56	1	2524.000000	56.000000	2468.000000	1618.719632	2274.000000	962.295824	173.931677	0.844992	3.000000	11.000000
1	20	34	70	The desk is against the window.wav	72	preposition	~The desk is against the window wrong.jpg	~The desk is against the window right.jpg	~The desk is against the window right.jpg	0	2	2744	133	1	2744.000000	149.000000	2595.000000	1657.189051	2337.000000	1190.725988	232.217143	0.948405	1.000000	23.000000
1	20	34	71	The pig was followed by the hen.wav	73	passive	~The pig was followed by the hen wrong.jpg	~The pig was followed by the hen right.jpg	~The pig was followed by the hen right.jpg	0	2	2306	40	1	2306.000000	71.000000	2235.000000	3565.953915	2165.000000	925.164342	231.034014	0.761041	1.000000	31.000000
1	20	34	72	The elephant was washed by the worker.wav	74	passive	~The elephant was washed by the worker wrong.jpg	~The elephant was washed by the worker right.jpg	~The elephant was washed by the worker right.jpg	0	2	1993	103	1	1993.000000	150.000000	1843.000000	4317.233530	1853.000000	963.767002	186.909449	0.742344	2.000000	12.000000
1	20	34	73	The daughter kisses the king.wav	75	declarative	~The king was kissed by his daughter right.jpg	~The king was kissed by his daughter wrong.jpg	~The king was kissed by his daughter right.jpg	0	1	2728	40	2	2728.000000	71.000000	2657.000000	2629.427287	2650.000000	989.362350	199.580460	0.893346	4.000000	16.000000
1	20	34	74	The princess slaps the prince.wav	76	declarative	~The prince is slapped by the princess wrong.jpg	~The prince is slapped by the princess right.jpg	~The prince is slapped by the princess right.jpg	0	2	2071	86	1	2071.000000	102.000000	1969.000000	1692.476995	1993.000000	958.560575	187.143939	0.898854	1.000000	19.000000
1	20	34	75	The puppy was licked by the kitten.wav	77	passive	~The puppy was licked by the kitten right.jpg	~The puppy was licked by the kitten wrong.jpg	~The puppy was licked by the kitten right.jpg	0	1	2259	40	2	2259.000000	87.000000	2172.000000	1998.478400	1993.000000	991.506225	187.868056	0.833142	2.000000	26.000000
1	20	34	76	The clerk handed change to the shopper.wav	78	dative	~The clerk handed change to the shopper right.jpg	~The clerk handed change to the shopper wrong.jpg	~The clerk handed change to the shopper wrong.jpg	1	2	2713	42	2	2713.000000	57.000000	2656.000000	1355.031513	2385.000000	950.264697	178.520231	0.820466	1.000000	23.000000
1	20	34	77	The ball is in front of the box.wav	79	preposition	~The ball is in front of the box right.jpg	~The ball is in front of the box wrong.jpg	~The ball is in front of the box right.jpg	0	1	1790	134	2	1790.000000	197.000000	1593.000000	4575.925329	1712.000000	856.369596	170.157895	0.707888	2.000000	14.000000
1	20	34	78	The turtle was carried by the sheep.wav	80	passive	~The turtle was carried by the sheep right.jpg	~The turtle was carried by the sheep wrong.jpg	~The turtle was carried by the sheep right.jpg	0	1	2618	87	2	2618.000000	102.000000	2516.000000	6264.062896	2540.000000	1195.686383	184.236527	0.882249	2.000000	14.000000
1	20	34	79	The teacher writing words likes spelling.wav	81	RC	~The teacher writing words likes spelling wrong.jpg	~The teacher writing words likes spelling right.jpg	~The teacher writing words likes spelling right.jpg	0	2	2961	86	1	2961.000000	102.000000	2859.000000	3061.477505	2883.000000	962.436547	207.383598	0.839718	1.000000	13.000000
1	20	34	80	The cafe is at the corner.wav	82	preposition	~The cafe is at the corner wrong.jpg	~The cafe is at the corner right.jpg	~The cafe is at the corner right.jpg	0	2	2385	165	1	2385.000000	181.000000	2204.000000	4405.508952	2166.000000	1013.942825	251.381579	0.781041	2.000000	14.000000
1	20	34	81	The niece sent a letter to her uncle.wav	83	dative	~The niece sent a letter to her uncle wrong.jpg	~The niece sent a letter to her uncle right.jpg	~The niece sent a letter to her uncle right.jpg	0	2	2384	40	1	2384.000000	56.000000	2328.000000	2446.682672	2259.000000	910.811028	190.881579	0.823828	2.000000	12.000000
1	20	34	82	The actor brought pears to the actress.wav	84	dative	~The actor brought pears to the actress wrong.jpg	~The actor brought pears to the actress right.jpg	~The actor brought pears to the actress right.jpg	0	2	3477	180	1	3477.000000	227.000000	3250.000000	2888.376606	3258.000000	989.293761	217.698198	0.875864	4.000000	20.000000
1	20	34	83	The basket is on the blanket.wav	85	preposition	~The basket is on the blanket right.jpg	~The basket is on the blanket wrong.jpg	~The basket is on the blanket right.jpg	0	1	1728	88	2	1713.000000	88.000000	1625.000000	3694.505386	1635.000000	844.535926	127.000000	0.734728	1.000000	35.000000
1	21	377	1	The children like sliding down the slide.wav	2	practice	~The children like sliding down the slide right.jpg	~The children like sliding down the slide wrong.jpg	~The children like sliding down the slide right.jpg	0	1	3188	266	2	3188.000000	281.000000	2907.000000	3166.317051	2688.000000	852.337428	189.598039	0.615700	1.000000	5.000000
1	21	377	2	The classmates are holding hands.wav	3	practice	~The classmates are holding hands wrong.jpg	~The classmates are holding hands right.jpg	~The classmates are holding hands right.jpg	0	2	2375	281	1	2375.000000	359.000000	2016.000000	3803.213560	1953.000000	917.090421	163.107224	0.549624	3.000000	8.000000
1	21	377	3	The housewife is washing the car.wav	4	practice	~The housewife is washing the car wrong.jpg	~The housewife is washing the car right.jpg	~The housewife is washing the car right.jpg	0	2	2016	188	1	2016.000000	188.000000	1828.000000	3947.306861	1766.000000	1036.849055	191.750969	0.820937	5.000000	17.000000
1	21	377	4	The person shivering caught a cold.wav	5	practice	~The person shivering caught a cold right.jpg	~The person shivering caught a cold wrong.jpg	~The person shivering caught a cold right.jpg	0	1	2375	94	2	2360.000000	125.000000	2235.000000	3647.835640	2157.000000	901.420220	196.728477	0.674003	5.000000	17.000000
1	21	377	5	The policeman caught a theif.wav	6	practice	~The policeman caught a theif right.jpg	~The policeman caught a theif wrong.jpg	~The policeman caught a theif right.jpg	0	1	2359	203	2	2359.000000	234.000000	2125.000000	2423.184261	1750.000000	885.504764	111.697572	0.589345	2.000000	8.000000
1	21	377	6	The secretary answered the call.wav	7	practice	~The secretary answered the call right.jpg	~The secretary answered the call wrong.jpg	~The secretary answered the call right.jpg	0	1	2297	47	2	2281.000000	63.000000	2218.000000	4324.334048	2109.000000	951.014582	210.910959	0.748497	2.000000	5.000000
1	21	377	7	The worker has a white mustache.wav	8	practice	~The worker has a white mustache wrong.jpg	~The worker has a white mustache right.jpg	~The worker has a white mustache right.jpg	0	2	2657	32	1	2657.000000	32.000000	2625.000000	5732.277371	2500.000000	1123.597897	319.051305	0.703580	3.000000	6.000000
1	21	377	8	The postman is holding a letter.wav	9	practice	~The postman is holding a letter right.jpg	~The postman is holding a letter wrong.jpg	~The postman is holding a letter right.jpg	0	1	2328	47	2	2328.000000	94.000000	2234.000000	2393.674187	1953.000000	914.395930	158.942953	0.731038	4.000000	8.000000
1	21	377	9	The man eating snacks is watching tv.wav	11	RC	~The man eating snacks is watching tv wrong.jpg	~The man eating snacks is watching tv right.jpg	~The man eating snacks is watching tv right.jpg	0	2	2640	328	1	2625.000000	328.000000	2297.000000	2023.928540	359.000000	949.783799	144.434524	0.854812	1.000000	5.000000
1	21	377	10	The princess slaps the prince.wav	12	declarative	~The prince is slapped by the princess wrong.jpg	~The prince is slapped by the princess right.jpg	~The prince is slapped by the princess right.jpg	0	2	1906	47	1	1906.000000	63.000000	1843.000000	4947.528766	1656.000000	990.773181	184.243666	0.850383	3.000000	11.000000
1	21	377	11	The boy is pushed by his sister.wav	13	passive	~The boy is pushed by his sister right.jpg	~The boy is pushed by his sister wrong.jpg	~The boy is pushed by his sister right.jpg	0	1	2468	31	2	2468.000000	31.000000	2437.000000	2254.610432	2093.000000	1658.032072	275.322785	1.012671	6.000000	8.000000
1	21	377	12	The monkey is under the box.wav	14	preposition	~The monkey is under the box wrong.jpg	~The monkey is under the box right.jpg	~The monkey is under the box right.jpg	0	2	2063	63	1	2063.000000	63.000000	2000.000000	4755.806649	1641.000000	1311.379146	203.856465	0.805695	4.000000	14.000000
1	21	377	13	The father lent money to his daughter.wav	15	dative	~The father lent money to his daughter right.jpg	~The father lent money to his daughter wrong.jpg	~The father lent money to his daughter right.jpg	0	1	2719	31	2	2719.000000	47.000000	2672.000000	2449.100226	141.000000	993.193508	103.518039	0.820608	4.000000	22.000000
1	21	377	14	The fish eats the fisherman.wav	16	declarative	~The fisherman is eaten by the fish wrong.jpg	~The fisherman is eaten by the fish right.jpg	~The fisherman is eaten by the fish right.jpg	0	2	2172	31	1	2172.000000	62.000000	2110.000000	1732.104459	2015.000000	983.145242	185.638307	0.826179	1.000000	17.000000
1	21	377	15	The girl using a phone needs a cab.wav	17	RC	~The girl using a phone needs a cab wrong.jpg	~The girl using a phone needs a cab right.jpg	~The girl using a phone needs a cab right.jpg	0	2	2953	63	1	2953.000000	78.000000	2875.000000	2661.210136	2500.000000	1009.876475	180.629967	0.745444	5.000000	18.000000
1	21	377	16	The cat attacks the fireman.wav	18	declarative	~The fireman is attacked by the cat right.jpg	~The fireman is attacked by the cat wrong.jpg	~The fireman is attacked by the cat right.jpg	0	1	1891	32	2	1891.000000	79.000000	1812.000000	1374.966018	1813.000000	879.138177	113.099174	0.588000	5.000000	10.000000
1	21	377	17	The puppy was licked by the kitten.wav	19	passive	~The puppy was licked by the kitten right.jpg	~The puppy was licked by the kitten wrong.jpg	~The puppy was licked by the kitten right.jpg	0	1	2437	31	2	2422.000000	31.000000	2391.000000	1500.033777	2093.000000	1182.724130	208.992333	0.821565	3.000000	10.000000
1	21	377	18	The cabinet is near the chalkboard.wav	20	preposition	~The cabinet is near the chalkboard right.jpg	~The cabinet is near the chalkboard wrong.jpg	~The cabinet is near the chalkboard right.jpg	0	1	2422	125	2	2406.000000	172.000000	2234.000000	1577.760943	1843.000000	844.174596	114.312877	0.589603	0.000000	35.000000
1	21	377	19	The kid tickles the mom.wav	21	declarative	~The mom was tickled by her kid right.jpg	~The mom was tickled by her kid wrong.jpg	~The mom was tickled by her kid right.jpg	0	1	2218	47	2	2218.000000	47.000000	2171.000000	1781.402020	1906.000000	857.164186	119.637848	0.659515	0.000000	30.000000
1	21	377	20	The grandpaw told stories to the boy.wav	22	dative	~The grandpaw told stories to the boy right.jpg	~The grandpaw told stories to the boy wrong.jpg	~The grandpaw told stories to the boy right.jpg	0	1	2703	63	2	2703.000000	78.000000	2625.000000	1088.230284	2453.000000	915.882948	132.205202	0.801771	3.000000	31.000000
1	21	377	21	The bus hits the motorcycle.wav	23	declarative	~The motercycle is hit by the bus wrong.jpg	~The motercycle is hit by the bus right.jpg	~The motercycle is hit by the bus right.jpg	0	2	2578	94	1	2578.000000	110.000000	2468.000000	1095.856142	2281.000000	928.460759	123.699372	0.723684	1.000000	28.000000
1	21	377	22	The seagull chases the tourist.wav	24	declarative	~The tourist is chased by the seagull wrong.jpg	~The tourist is chased by the seagull right.jpg	~The tourist is chased by the seagull right.jpg	0	2	2625	47	1	2625.000000	62.000000	2563.000000	2316.136808	2000.000000	1224.344285	236.190476	0.999908	2.000000	28.000000
1	21	377	23	The daughter made a sweater for her dad.wav	25	dative	~The daughter made a sweater for her dad right.jpg	~The daughter made a sweater for her dad wrong.jpg	~The daughter made a sweater for her dad right.jpg	0	1	3062	31	2	3062.000000	31.000000	3031.000000	1076.923077	2875.000000	1011.181972	120.051413	0.826370	2.000000	30.000000
1	21	377	24	The dog was bitten by the snake.wav	26	passive	~The dog was bitten by the snake right.jpg	~The dog was bitten by the snake wrong.jpg	~The dog was bitten by the snake right.jpg	0	1	2594	94	2	2594.000000	110.000000	2484.000000	1287.154986	235.000000	879.503997	130.849398	0.718075	0.000000	28.000000
1	21	377	25	The bird watches the alligator.wav	27	declarative	~The alligator is watched by the bird right.jpg	~The alligator is watched by the bird wrong.jpg	~The alligator is watched by the bird right.jpg	0	1	3078	47	2	3062.000000	62.000000	3000.000000	1243.028286	2453.000000	857.071161	106.088174	0.682906	0.000000	64.000000
1	21	377	26	The panda is colored by the monkey.wav	28	passive	~The panda is colored by the monkey wrong.jpg	~The panda is colored by the monkey right.jpg	~The panda is colored by the monkey right.jpg	0	2	3078	63	1	3078.000000	94.000000	2984.000000	1846.086020	1969.000000	1065.253032	154.247151	0.917170	1.000000	41.000000
1	21	377	27	The waiter carrying trays likes food.wav	29	RC	~The waiter carrying trays likes food right.jpg	~The waiter carrying trays likes food wrong.jpg	~The waiter carrying trays likes food right.jpg	0	1	2656	78	2	2656.000000	109.000000	2547.000000	938.845143	2578.000000	898.877162	94.076471	0.744796	0.000000	16.000000
1	21	377	28	The hamster is outside the cage.wav	30	preposition	~The hamster is outside the cage wrong.jpg	~The hamster is outside the cage right.jpg	~The hamster is outside the cage right.jpg	0	2	2375	94	1	2375.000000	109.000000	2266.000000	2109.751710	1953.000000	1019.020733	174.697804	0.784297	3.000000	21.000000
1	21	377	29	The boxer is punched by the kangeroo.wav	31	passive	~The boxer is punched by the kangeroo wrong.jpg	~The boxer is punched by the kangeroo right.jpg	~The boxer is punched by the kangeroo right.jpg	0	2	3375	31	1	3375.000000	47.000000	3328.000000	4552.307282	2844.000000	1907.863833	309.351852	1.105401	3.000000	27.000000
1	21	377	30	The clerk handed change to the shopper.wav	32	dative	~The clerk handed change to the shopper right.jpg	~The clerk handed change to the shopper wrong.jpg	~The clerk handed change to the shopper right.jpg	0	1	3531	47	2	3531.000000	78.000000	3453.000000	1202.799897	3453.000000	926.920623	171.371681	0.785211	2.000000	32.000000
1	21	377	31	The chicken was scared by the crow.wav	33	passive	~The chicken was scared by the crow wrong.jpg	~The chicken was scared by the crow right.jpg	~The chicken was scared by the crow right.jpg	0	2	2547	109	1	2547.000000	109.000000	2438.000000	1406.980472	2078.000000	895.843999	182.901840	0.770085	3.000000	13.000000
1	21	377	32	The guy drinking coffee is reading books.wav	34	RC	~The guy drinking coffee is reading books wrong.jpg	~The guy drinking coffee is reading books right.jpg	~The guy drinking coffee is reading books right.jpg	0	2	2625	62	1	2625.000000	62.000000	2563.000000	1602.837842	2078.000000	997.278870	211.559524	0.900933	3.000000	25.000000
1	21	377	33	The aunt is assisted by her niece.wav	35	passive	~The aunt is assisted by her niece wrong.jpg	~The aunt is assisted by her niece right.jpg	~The aunt is assisted by her niece right.jpg	0	2	2594	31	1	2594.000000	63.000000	2531.000000	2677.223484	2266.000000	955.761987	225.228916	0.860271	3.000000	27.000000
1	21	377	34	The arrow is between the squares.wav	36	preposition	~The arrow is between the squares right.jpg	~The arrow is between the squares wrong.jpg	~The arrow is between the squares right.jpg	0	1	2719	62	2	2719.000000	78.000000	2641.000000	1247.238328	2422.000000	895.302649	146.551724	0.672280	0.000000	31.000000
1	21	377	35	The groom gave a gift to the bride.wav	37	dative	~The groom gave a gift to the bride right.jpg	~The groom gave a gift to the bride wrong.jpg	~The groom gave a gift to the bride right.jpg	0	1	2906	78	2	2906.000000	93.000000	2813.000000	2211.761735	2593.000000	858.738295	138.838710	0.641371	2.000000	32.000000
1	21	377	36	The nurse hugs the surgeon.wav	38	declarative	~The surgeon is hugged by the nurse wrong.jpg	~The surgeon is hugged by the nurse right.jpg	~The surgeon is hugged by the nurse right.jpg	0	2	2360	63	1	2360.000000	63.000000	2297.000000	2469.525787	1719.000000	889.524414	149.471611	0.698469	1.000000	15.000000
1	21	377	37	The nurse drying her hair is singing.wav	39	RC	~The nurse drying her hair is singing right.jpg	~The nurse drying her hair is singing wrong.jpg	~The nurse drying her hair is singing right.jpg	0	1	3313	110	2	3313.000000	172.000000	3141.000000	1235.150267	2391.000000	915.779070	127.882075	0.710532	2.000000	10.000000
1	21	377	38	The boss left two keys for the janitor.wav	40	dative	~The boss left two keys for the janitor right.jpg	~The boss left two keys for the janitor wrong.jpg	~The boss left two keys for the janitor right.jpg	0	1	4578	141	2	4578.000000	203.000000	4375.000000	767.167686	2672.000000	919.248098	47.654519	0.621447	3.000000	37.000000
1	21	377	39	The husband was fed by his wife.wav	41	passive	~The husband was fed by his wife right.jpg	~The husband was fed by his wife wrong.jpg	~The husband was fed by his wife right.jpg	0	1	2875	110	2	2860.000000	125.000000	2735.000000	1496.436858	2500.000000	915.610158	134.184321	0.647885	2.000000	29.000000
1	21	377	40	The daughter kisses the king.wav	42	declarative	~The king was kissed by his daughter right.jpg	~The king was kissed by his daughter wrong.jpg	~The king was kissed by his daughter right.jpg	0	1	2390	109	2	2390.000000	109.000000	2281.000000	1240.138083	1640.000000	902.627576	136.215686	0.709057	2.000000	32.000000
1	21	377	41	The bird is above the big tree.wav	43	preposition	~The bird is above the big tree right.jpg	~The bird is above the big tree wrong.jpg	~The bird is above the big tree right.jpg	0	1	2063	110	2	2047.000000	125.000000	1922.000000	3606.618478	1672.000000	1160.861081	211.702290	0.854770	2.000000	12.000000
1	21	377	42	The skier was crushed by the snowboard.wav	44	passive	~The skier was crushed by the snowboard right.jpg	~The skier was crushed by the snowboard wrong.jpg	~The skier was crushed by the snowboard right.jpg	0	1	3938	79	2	3938.000000	110.000000	3828.000000	1197.389655	2032.000000	1178.843061	70.414596	0.667145	2.000000	31.000000
1	21	377	43	The robber shoots the policeman.wav	45	declarative	~The policeman is shot by the robber wrong.jpg	~The policeman is shot by the robber right.jpg	~The policeman is shot by the robber right.jpg	0	2	2422	47	1	2422.000000	62.000000	2360.000000	1493.896438	2094.000000	1082.669446	216.709677	0.933539	1.000000	17.000000
1	21	377	44	The tiger lifts the bear.wav	46	declarative	~The bear was lifted by the tiger right.jpg	~The bear was lifted by the tiger wrong.jpg	~The bear was lifted by the tiger right.jpg	0	1	2047	94	2	2047.000000	109.000000	1938.000000	1482.036885	1922.000000	982.905581	157.480094	0.702081	4.000000	21.000000
1	21	377	45	The desk is against the window.wav	47	preposition	~The desk is against the window wrong.jpg	~The desk is against the window right.jpg	~The desk is against the window right.jpg	0	2	2938	94	1	2922.000000	110.000000	2812.000000	3188.699380	2781.000000	1065.089686	249.754011	0.924257	5.000000	33.000000
1	21	377	46	The hero is killed by the robber.wav	48	passive	~The hero is killed by the robber wrong.jpg	~The hero is killed by the robber right.jpg	~The hero is killed by the robber right.jpg	0	2	2078	47	1	2078.000000	62.000000	2016.000000	1807.153998	1656.000000	919.858330	185.315277	0.787879	1.000000	3.000000
1	21	377	47	The maid folding clothes is wearing braclets.wav	49	RC	~The maid folding clothes is wearing braclets right.jpg	~The maid folding clothes is wearing braclets wrong.jpg	~The maid folding clothes is wearing braclets right.jpg	0	1	3687	62	2	3687.000000	78.000000	3609.000000	1446.477156	109.000000	1090.882660	73.529661	0.767756	2.000000	21.000000
1	21	377	48	The student drawing maps has glasses.wav	50	RC	~The student drawing maps has glasses wrong.jpg	~The student drawing maps has glasses right.jpg	~The student drawing maps has glasses right.jpg	0	2	3609	94	1	3609.000000	125.000000	3484.000000	1203.275604	640.000000	991.948204	143.621212	0.882874	3.000000	11.000000
1	21	377	49	The car is inside the garage.wav	51	preposition	~The car is inside the garage right.jpg	~The car is inside the garage wrong.jpg	~The car is inside the garage right.jpg	0	1	2563	79	2	2563.000000	94.000000	2469.000000	1347.657183	2438.000000	823.360276	56.707317	0.590042	0.000000	58.000000
1	21	377	50	The teacher writing words likes spelling.wav	52	RC	~The teacher writing words likes spelling wrong.jpg	~The teacher writing words likes spelling right.jpg	~The teacher writing words likes spelling right.jpg	0	2	3047	63	1	3032.000000	94.000000	2938.000000	840.472405	2688.000000	1058.556897	193.216495	0.922458	3.000000	25.000000
1	21	377	51	The elephant was washed by the worker.wav	53	passive	~The elephant was washed by the worker wrong.jpg	~The elephant was washed by the worker right.jpg	~The elephant was washed by the worker right.jpg	0	2	2703	78	1	2687.000000	94.000000	2593.000000	1513.392355	2406.000000	949.443099	182.459302	0.860166	1.000000	15.000000
1	21	377	52	The driver explained the route to the girl.wav	54	dative	~The driver explained the route to the girl wrong.jpg	~The driver explained the route to the girl right.jpg	~The driver explained the route to the girl right.jpg	0	2	3985	63	1	3969.000000	125.000000	3844.000000	1540.280807	3532.000000	1053.737161	242.188976	0.949770	1.000000	55.000000
1	21	377	53	The chef was suprised by the mailman.wav	55	passive	~The chef was suprised by the mailman right.jpg	~The chef was suprised by the mailman wrong.jpg	~The chef was suprised by the mailman right.jpg	0	1	3640	62	2	3640.000000	78.000000	3562.000000	818.599160	1890.000000	896.067283	104.058014	0.726490	2.000000	17.000000
1	21	377	54	The clock is by the entrance door.wav	56	preposition	~The clock is by the entrance door right.jpg	~The clock is by the entrance door wrong.jpg	~The clock is by the entrance door right.jpg	0	1	3062	78	2	3062.000000	93.000000	2969.000000	1536.054849	187.000000	921.316626	109.442151	0.746032	4.000000	18.000000
1	21	377	55	The chair is below the window.wav	57	preposition	~The chair is below the window wrong.jpg	~The chair is below the window right.jpg	~The chair is below the window right.jpg	0	2	2438	125	1	2438.000000	141.000000	2297.000000	3112.367945	2063.000000	961.534480	211.474359	0.785426	3.000000	7.000000
1	21	377	56	The baby touches the hamster.wav	58	declarative	~The hamster is touched by the baby right.jpg	~The hamster is touched by the baby wrong.jpg	~The hamster is touched by the baby right.jpg	0	1	2437	78	2	2437.000000	125.000000	2312.000000	1938.532280	1843.000000	897.852619	116.408809	0.588456	1.000000	43.000000
1	21	377	57	The coach threw the bottle to the boy.wav	59	dative	~The coach threw the bottle to the boy wrong.jpg	~The coach threw the bottle to the boy right.jpg	~The coach threw the bottle to the boy right.jpg	0	2	2672	125	1	2672.000000	140.000000	2532.000000	3074.296947	2406.000000	1145.935363	254.912281	0.952163	3.000000	27.000000
1	21	377	58	The actor brought pears to the actress.wav	60	dative	~The actor brought pears to the actress wrong.jpg	~The actor brought pears to the actress right.jpg	~The actor brought pears to the actress right.jpg	0	2	3125	31	1	3125.000000	94.000000	3031.000000	1818.833079	2844.000000	988.430544	215.320000	0.839263	3.000000	35.000000
1	21	377	59	The athlete jumping rope is sweating.wav	61	RC	~The athlete jumping rope is sweating right.jpg	~The athlete jumping rope is sweating wrong.jpg	~The athlete jumping rope is sweating right.jpg	0	1	2406	78	2	2390.000000	109.000000	2281.000000	1785.478001	1781.000000	883.361059	118.147747	0.618289	2.000000	23.000000
